Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Zoie,2021-07-30 08:29:55,00:40:51,,The Flash: Season 1: Crazy for You (Episode 12),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:41:53,00:41:53,US (United States)
Zoie,2021-07-30 07:48:56,00:40:56,,The Flash: Season 1: The Sound and the Fury (Episode 11),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:03,00:42:03,US (United States)
Zoie,2021-07-30 07:02:37,00:42:02,,The Flash: Season 1: Revenge of the Rogues (Episode 10),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:02,00:42:02,US (United States)
Zoie,2021-07-30 07:01:42,00:00:12,Autoplayed: user action: User_Interaction; ,The Flash: Season 1: Revenge of the Rogues (Episode 10),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:12,Not latest view,US (United States)
Zoie,2021-07-30 06:55:03,00:05:16,Autoplayed: user action: User_Interaction; ,Nailed It!: Double Trouble: The Burbank State Fair (Episode 2),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:05:20,00:05:20,US (United States)
Zoie,2021-07-30 06:19:25,00:34:41,,Nailed It!: Double Trouble: An Ungodly Mess (Episode 1),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:34:41,00:34:41,US (United States)
Zoie,2021-07-30 06:19:10,00:00:12,Autoplayed: user action: None; ,Nailed It!: Season 2 (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:12,00:00:12,US (United States)
Zoie,2021-07-30 06:07:34,00:00:05,Autoplayed: user action: None; ,Fast & Furious Spy Racers: Season 1 (CHARACTER POD),PROMOTIONAL,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Zoie,2021-07-30 05:24:05,00:41:57,,The Little Rascals,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:41:57,00:41:57,US (United States)
Zoie,2021-07-30 00:38:01,00:00:04,Autoplayed: user action: None; ,The Flash: Season 1: Revenge of the Rogues (Episode 10),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:58,Not latest view,US (United States)
Zoie,2021-07-29 23:55:26,00:42:32,,The Flash: Season 1: The Man in the Yellow Suit (Episode 9),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:43:33,00:43:33,US (United States)
Zoie,2021-07-29 23:14:27,00:40:57,,The Flash: Season 1: Flash vs. Arrow (Episode 8),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:04,00:42:04,US (United States)
Zoie,2021-07-29 22:32:22,00:42:02,,The Flash: Season 1: Power Outage (Episode 7),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:02,00:42:02,US (United States)
Zoie,2021-07-29 22:32:13,00:00:07,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Zoie,2021-07-29 22:31:56,00:00:05,Autoplayed: user action: None; ,All American: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:05,Not latest view,US (United States)
Zoie,2021-07-29 15:20:28,00:00:04,Autoplayed: user action: None; ,"Nicky, Ricky, Dicky & Dawn: Season 4: Quadspiracy Theory (Episode 13)",,Amazon TVAFTBL Smart TV,00:00:10,Not latest view,US (United States)
Zoie,2021-07-29 14:58:15,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: House Crushing For Dummies (Episode 12)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-29 14:36:02,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: Quadcodile Dundee (Episode 11)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-29 14:13:48,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: We’ll Always Have Parasites (Episode 10)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-29 13:51:35,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: Quadbusters (Episode 9)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-29 13:29:14,00:22:17,Autoplayed: user action: User_Interaction; ,"Nicky, Ricky, Dicky & Dawn: Season 4: Quadentity Crisis (Episode 8)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-29 08:46:33,00:00:04,Autoplayed: user action: None; ,The Flash: Season 1: Power Outage (Episode 7),,Amazon TVAFTBL Smart TV,00:01:01,Not latest view,US (United States)
Zoie,2021-07-29 08:21:45,00:00:04,Autoplayed: user action: None; ,Henry Danger: Season 1: Episode 20,,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Zoie,2021-07-29 08:05:37,00:40:54,,The Flash: Season 1: The Flash Is Born (Episode 6),,Amazon TVAFTBL Smart TV,00:42:05,00:42:05,US (United States)
Zoie,2021-07-29 07:59:32,00:22:10,,Henry Danger: Season 1: Episode 19,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:15,Not latest view,US (United States)
Zoie,2021-07-29 07:37:19,00:22:10,,Henry Danger: Season 1: Episode 18,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:14,Not latest view,US (United States)
Zoie,2021-07-29 07:24:36,00:40:59,,The Flash: Season 1: Plastique (Episode 5),,Amazon TVAFTBL Smart TV,00:42:02,00:42:02,US (United States)
Zoie,2021-07-29 07:14:47,00:22:29,Autoplayed: user action: None; ,Henry Danger: Season 1: Episode 17,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:33,Not latest view,US (United States)
Zoie,2021-07-29 06:52:33,00:22:11,,Henry Danger: Season 1: Episode 16,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-29 06:39:32,00:12:51,Autoplayed: user action: User_Interaction; ,Henry Danger: Season 1: Episode 15,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:21,Not latest view,US (United States)
Zoie,2021-07-29 06:39:00,00:00:11,Autoplayed: user action: None; ,Fast & Furious Spy Racers: Season 1 (CHARACTER POD),PROMOTIONAL,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:11,Not latest view,US (United States)
Zoie,2021-07-29 06:38:14,00:00:04,Autoplayed: user action: None; ,How to Train Your Dragon 2_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Zoie,2021-07-29 06:38:01,00:41:02,Autoplayed: user action: User_Interaction; ,The Flash: Season 1: Going Rogue (Episode 4),,Amazon TVAFTBL Smart TV,00:42:01,00:42:01,US (United States)
Zoie,2021-07-29 06:35:46,00:00:57,Autoplayed: user action: None; ,Next Gen (Thematic 2),PROMOTIONAL,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:57,00:00:57,US (United States)
Zoie,2021-07-29 06:34:13,00:03:40,,The Flash: Season 1: Things You Can't Outrun (Episode 3),,Amazon TVAFTBL Smart TV,00:42:00,00:42:00,US (United States)
Zoie,2021-07-29 05:13:07,01:18:50,,The Little Rascals,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:18:50,Not latest view,US (United States)
Zoie,2021-07-29 05:12:50,00:00:14,Autoplayed: user action: None; ,The Little Rascals_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:14,Not latest view,US (United States)
Zoie,2021-07-29 05:11:44,00:00:20,Autoplayed: user action: None; ,Trollhunters: Part 2 (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:20,00:00:20,US (United States)
Zoie,2021-07-29 05:11:11,00:00:25,Autoplayed: user action: None; ,Polly Pocket: Season 1_hook_05_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:25,00:00:25,US (United States)
Zoie,2021-07-29 04:08:14,00:37:19,,The Flash: Season 1: Things You Can't Outrun (Episode 3),,LG 2017 LG M16p Standard UHD TV Smart TV,00:38:23,Not latest view,US (United States)
Zoie,2021-07-29 03:26:09,00:42:02,,The Flash: Season 1: Fastest Man Alive (Episode 2),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:02,00:42:02,US (United States)
Zoie,2021-07-29 01:59:28,01:19:09,,Bigfoot Family,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:19:09,Not latest view,US (United States)
Zoie,2021-07-29 01:59:16,00:00:10,Autoplayed: user action: None; ,BIGFOOTFAMILY_CLIP_MAINCHARACTER,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:10,00:00:10,US (United States)
Zoie,2021-07-29 01:59:04,00:00:06,Autoplayed: user action: None; ,Duck Duck Goose (Clip Supporting Character),HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Zoie,2021-07-29 01:27:06,01:27:16,Autoplayed: user action: User_Interaction; ,The Twilight Saga: Breaking Dawn: Part 2,,LG 2017 LG M16p Standard UHD TV Smart TV,01:42:54,01:42:54,US (United States)
Zoie,2021-07-29 01:22:16,00:03:52,,The Twilight Saga: Breaking Dawn: Part 2,,Amazon TVAFTBL Smart TV,00:15:40,Not latest view,US (United States)
Zoie,2021-07-29 01:14:37,00:09:32,Autoplayed: user action: User_Interaction; ,Henry Danger: Season 1: Episode 15,,LG 2017 LG M16p Standard UHD TV Smart TV,00:09:32,Not latest view,US (United States)
Zoie,2021-07-29 01:14:28,00:42:21,Autoplayed: user action: User_Interaction; ,The Twilight Saga: Breaking Dawn: Part 2,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:47:32,Not latest view,US (United States)
Zoie,2021-07-29 01:13:43,00:00:02,Autoplayed: user action: None; ,Scooby-Doo!: Mystery Incorporated: Season 2: The Night the Clown Cried (Episode 1),,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:02,00:00:02,US (United States)
Zoie,2021-07-29 01:12:38,00:00:20,Autoplayed: user action: None; ,Twilight_hook_05_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:20,00:00:20,US (United States)
Zoie,2021-07-29 01:12:21,00:00:11,Autoplayed: user action: None; ,Season 2 Direct Lift Hook 5: Never Have I Ever,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Zoie,2021-07-29 00:53:59,00:00:04,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Zoie,2021-07-28 22:34:52,00:00:04,Autoplayed: user action: None; ,"Nicky, Ricky, Dicky & Dawn: Season 4: Quadentity Crisis (Episode 8)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:10,Not latest view,US (United States)
Zoie,2021-07-28 22:12:39,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 4: Wrestle-Mae-nia (Episode 7)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-28 21:50:26,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: The Harper Quad-Jobbers (Episode 6)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 21:28:14,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 4: Leader of the Stack (Episode 5)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-28 20:44:19,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 4: Sympathy for the Squishy (Episode 4)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-28 20:22:06,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: It’s A Hard Knocks Life (Episode 3)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 19:59:54,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 4: Nicky, Ricky, Dicky & BeyDawncé (Episode 2)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 19:37:40,00:22:12,,"Nicky, Ricky, Dicky & Dawn: Season 4: Dude, Where's My School? (Episode 1)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:18,Not latest view,US (United States)
Zoie,2021-07-28 19:12:45,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 3: YOCO (Episode 24)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-28 18:50:31,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: Cementing the Quads’ Legacy (Episode 23)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 18:28:23,00:22:06,,"Nicky, Ricky, Dicky & Dawn: Season 3: The Wonderful Wizard of Quads Part 2 (Episode 22)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:40,Not latest view,US (United States)
Zoie,2021-07-28 18:06:10,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 3: The Wonderful Wizard of Quads Part 1 (Episode 21)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-28 17:42:34,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: Quadshank Redemption (Episode 20)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 17:20:21,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: One Quadzy Summer (Episode 19)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 16:58:08,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 3: Not-So-Sweet Charity (Episode 18)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-28 16:35:54,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: A Space Quadyssey (Episode 17)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 16:13:40,00:22:12,Autoplayed: user action: None; ,"Nicky, Ricky, Dicky & Dawn: Season 3: Quad For Teacher (Episode 16)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:18,Not latest view,US (United States)
Zoie,2021-07-28 16:03:50,00:09:48,,"Nicky, Ricky, Dicky & Dawn: Season 3: Quadpendence Day (Episode 15)",,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 16:02:58,00:00:49,Autoplayed: user action: None; ,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_05_16x9",HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:49,Not latest view,US (United States)
Zoie,2021-07-28 08:54:14,00:12:24,,"Nicky, Ricky, Dicky & Dawn: Season 3: Quadpendence Day (Episode 15)",,Amazon TVAFTBL Smart TV,00:12:30,Not latest view,US (United States)
Zoie,2021-07-28 08:32:01,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: The Buffa-Lowdown (Episode 14)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 08:09:39,00:22:17,Autoplayed: user action: User_Interaction; ,"Nicky, Ricky, Dicky & Dawn: Season 3: To Be Invited or Not to Be (Episode 13)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-28 06:58:02,00:00:57,,Twilight_hook_primary_16x9,HOOK,Amazon TVAFTBL Smart TV,00:00:57,00:00:57,US (United States)
Zoie,2021-07-28 06:57:24,00:00:36,,The Twilight Saga: Eclipse_hook_primary_16x9,HOOK,Amazon TVAFTBL Smart TV,00:00:36,Not latest view,US (United States)
Zoie,2021-07-28 06:56:44,00:00:38,Autoplayed: user action: None; ,All American: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTBL Smart TV,00:00:38,Not latest view,US (United States)
Zoie,2021-07-28 05:33:28,01:22:51,,The Twilight Saga: Breaking Dawn: Part 2,,Amazon TVAFTBL Smart TV,01:46:32,Not latest view,US (United States)
Zoie,2021-07-28 05:33:21,00:00:05,Autoplayed: user action: None; ,The Twilight Saga: Breaking Dawn: Part 2_hook_primary_16x9,HOOK,Amazon TVAFTBL Smart TV,00:00:05,00:00:05,US (United States)
Zoie,2021-07-28 05:05:09,00:22:36,Autoplayed: user action: User_Interaction; ,The Twilight Saga: Breaking Dawn: Part 2,,LG 2017 LG M16p Standard UHD TV Smart TV,00:24:39,Not latest view,US (United States)
Zoie,2021-07-28 02:34:14,01:47:25,Autoplayed: user action: User_Interaction; ,The Twilight Saga: Breaking Dawn: Part 1,,LG 2017 LG M16p Standard UHD TV Smart TV,01:45:19,Not latest view,US (United States)
Zoie,2021-07-27 09:25:23,00:00:04,Autoplayed: user action: None; ,"Nicky, Ricky, Dicky & Dawn: Season 3: To Be Invited or Not to Be (Episode 13)",,Amazon TVAFTBL Smart TV,00:00:10,Not latest view,US (United States)
Zoie,2021-07-27 09:03:11,00:22:10,,"Nicky, Ricky, Dicky & Dawn: Season 3: #QUADGOALS (Episode 12)",,Amazon TVAFTBL Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-27 08:40:58,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: I Want My Mae B. Back (Episode 11)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-27 08:18:46,00:22:07,,"Nicky, Ricky, Dicky & Dawn: Season 3: What’s the Worst That Quad Happen? (Episode 10)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-27 06:38:28,00:00:04,Autoplayed: user action: None; ,"Nicky, Ricky, Dicky & Dawn: Season 3: What’s the Worst That Quad Happen? (Episode 10)",,Amazon TVAFTBL Smart TV,00:00:10,Not latest view,US (United States)
Zoie,2021-07-27 06:30:59,00:00:04,Autoplayed: user action: None; ,Henry Danger: Season 1: Episode 15,,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Zoie,2021-07-27 06:16:15,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: Ye Olde Hand Holde (Episode 9)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-27 06:08:46,00:22:10,,Henry Danger: Season 1: Episode 14,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:15,Not latest view,US (United States)
Zoie,2021-07-27 05:54:02,00:22:11,,"Nicky, Ricky, Dicky & Dawn: Season 3: Tween Wolf (Episode 8)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-27 05:46:32,00:22:11,,Henry Danger: Season 1: Episode 13,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:16,Not latest view,US (United States)
Zoie,2021-07-27 05:35:29,00:10:57,Autoplayed: user action: User_Interaction; ,Henry Danger: Season 1: Episode 12,,LG 2017 LG M16p Standard UHD TV Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-27 05:34:02,00:00:33,Autoplayed: user action: None; ,Bureau of Magical Things: Season 1_hook_04_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:33,00:00:33,US (United States)
Zoie,2021-07-27 05:31:42,00:22:17,Autoplayed: user action: User_Interaction; ,"Nicky, Ricky, Dicky & Dawn: Season 3: Ele-Funk in the Room (Episode 7)",,Amazon TVAFTBL Smart TV,00:22:17,Not latest view,US (United States)
Zoie,2021-07-27 05:31:33,00:00:06,Autoplayed: user action: None; ,Marvel's Daredevil: Season 1_VAR2-RECIPE-2_AGENCY1,TEASER_TRAILER,Amazon TVAFTBL Smart TV,00:00:06,00:00:06,US (United States)
Zoie,2021-07-27 05:31:21,00:00:04,Autoplayed: user action: None; ,Miraculous: Tales of Ladybug & Cat Noir: Season 1_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Zoie,2021-07-26 07:37:19,00:02:12,,Season 1 Trailer: Cobra Kai,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:02:12,00:02:12,US (United States)
Zoie,2021-07-26 07:35:02,00:02:14,,Stranger Things 1 (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:02:14,Not latest view,US (United States)
Zoie,2021-07-26 07:34:29,00:00:31,Autoplayed: user action: None; ,Arrow: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:31,00:00:31,US (United States)
Zoie,2021-07-26 05:49:10,01:41:58,Autoplayed: user action: User_Interaction; ,Abduction,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:41:04,01:41:04,US (United States)
Zoie,2021-07-26 05:36:26,00:10:56,,Pets United,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:26:48,01:26:48,US (United States)
Zoie,2021-07-26 05:36:20,00:00:04,Autoplayed: user action: None; ,Trailer: Pets United,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:04,00:00:04,US (United States)
Zoie,2021-07-26 05:36:08,00:00:05,Autoplayed: user action: None; ,THEBOSSBABYBIB_S4_CLIP_GENRE,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Zoie,2021-07-26 03:22:44,01:52:29,Autoplayed: user action: User_Interaction; ,Dennis the Menace,,LG DTV 2020 RTK K6Lp UHD TV Smart TV,01:32:59,Not latest view,US (United States)
Zoie,2021-07-26 03:05:05,00:00:05,Autoplayed: user action: None; ,Trailer: Trollhunters: Rise of the Titans,TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:05,00:00:05,US (United States)
Zoie,2021-07-26 01:54:38,00:01:16,,Pets United,,Amazon TVAFTBL Smart TV,01:15:55,Not latest view,US (United States)
Zoie,2021-07-25 22:45:53,00:23:08,,Pets United,,Amazon TVAFTBL Smart TV,01:14:40,Not latest view,US (United States)
Zoie,2021-07-25 21:53:50,00:51:32,,Pets United,,Amazon TVAFTBL Smart TV,00:51:32,Not latest view,US (United States)
Zoie,2021-07-25 21:53:35,00:00:13,Autoplayed: user action: None; ,Trailer: Pets United,TRAILER,Amazon TVAFTBL Smart TV,00:00:13,Not latest view,US (United States)
Zoie,2021-07-25 21:53:00,00:00:22,Autoplayed: user action: None; ,Free Rein: Season 1 (Trailer),TRAILER,Amazon TVAFTBL Smart TV,00:00:22,00:00:22,US (United States)
Zoie,2021-07-25 21:52:51,00:00:06,Autoplayed: user action: None; ,A Series of Unfortunate Events (Trailer),TRAILER,Amazon TVAFTBL Smart TV,00:00:06,00:00:06,US (United States)
Zoie,2021-07-25 21:52:26,00:00:04,Autoplayed: user action: None; ,Angry Birds: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTBL Smart TV,00:00:04,00:00:04,US (United States)
Zoie,2021-07-25 21:51:09,00:01:00,Autoplayed: user action: None; ,Rainbow High: Season 1_hook_01_16x9,HOOK,Amazon TVAFTBL Smart TV,00:01:00,00:01:00,US (United States)
Zoie,2021-07-25 21:50:06,00:00:51,Autoplayed: user action: None; ,Pee-wee's Big Holiday (Trailer),TRAILER,Amazon TVAFTBL Smart TV,00:00:51,Not latest view,US (United States)
Zoie,2021-07-25 21:49:13,00:00:12,Autoplayed: user action: None; ,Creeped Out (Trailer),TRAILER,Amazon TVAFTBL Smart TV,00:00:13,00:00:13,US (United States)
Zoie,2021-07-25 21:48:49,00:00:05,Autoplayed: user action: None; ,GO! Vive a tu manera: Season 1 (CHARACTER POD),PROMOTIONAL,Amazon TVAFTBL Smart TV,00:00:05,00:00:05,US (United States)
Zoie,2021-07-25 21:48:08,00:00:04,Autoplayed: user action: None; ,Victorious: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTBL Smart TV,00:00:04,Not latest view,US (United States)
Zoie,2021-07-25 21:47:00,00:00:44,Autoplayed: user action: None; ,A Second Chance: Rivals: Clip: Supporting Character,HOOK,Amazon TVAFTBL Smart TV,00:00:44,Not latest view,US (United States)
